Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
National Geographic Panda (US sales),DS,2008.0,Simulation,Ubisoft,40000,0,0,96
Fantastic Four: Rise of the Silver Surfer,PS2,2007.0,Action,Take-Two Interactive,190000,150000,0,45
Test Drive Unlimited,X360,2006.0,Racing,Atari,230000,40000,20000,60
ECW Hardcore Revolution,N64,2000.0,Fighting,Acclaim Entertainment,180000,40000,0,54
Magical Vacation,GBA,2001.0,Role-Playing,Nintendo,0,0,260000,75
Mini-Yonku GB: Let's & Go!!,GB,1997.0,Strategy,ASCII Entertainment,0,0,370000,73
Dragon Quest Monsters: Joker,DS,2006.0,Role-Playing,Square Enix,230000,20000,1490000,80
Xenogears,PS,1998.0,Role-Playing,SquareSoft,290000,190000,890000,76
New Super Luigi U,WiiU,2013.0,Platform,Nintendo,1250000,620000,180000,67
EA Sports Active: More Workouts,Wii,2009.0,Sports,Electronic Arts,760000,270000,0,91
Fernbus Simulator,PC,2016.0,Simulation,Aerosoft,0,10000,0,75
LEGO Jurassic World,XOne,2015.0,Action,Warner Bros. Interactive Entertainment,380000,220000,0,64
Rock 'N' Roll Adventures,Wii,2007.0,Platform,Popcorn Arcade,20000,0,0,67
LEGO The Lord of the Rings,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,90000,130000,0,66
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,2011.0,Adventure,Alchemist,0,0,30000,50
MLB 12: The Show,PS3,2012.0,Sports,Sony Computer Entertainment,860000,0,0,54
Monster Hunter Frontier Online,PS3,,Role-Playing,,0,0,50000,52
Peak Performance,PS,1997.0,Racing,JVC,20000,10000,0,78
Cars,PS2,2006.0,Racing,THQ,1010000,40000,0,47
Red Faction,PS2,2001.0,Shooter,THQ,760000,960000,0,68
LEGO Indiana Jones: The Original Adventures,DS,2008.0,Action,Activision,1400000,590000,0,79
Ski Region Simulator,PC,2011.0,Simulation,Excalibur Publishing,0,50000,0,92
Super Mario Maker,WiiU,2015.0,Platform,Nintendo,1180000,890000,940000,44
Pro Fishing Challenge,XB,2004.0,Sports,Atlus,20000,0,0,83
WWE SmackDown vs. Raw 2011,PS3,2010.0,Fighting,THQ,440000,460000,10000,84
Yogi Bear: The Video Game,DS,2010.0,Action,D3Publisher,100000,30000,0,74
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004.0,Action,BAM! Entertainment,30000,20000,0,55
Tony Hawk: RIDE,Wii,2009.0,Sports,Activision,690000,170000,0,43
Manhunt,XB,2004.0,Action,Take-Two Interactive,140000,40000,0,83
Tom Clancy's Ghost Recon 2,XB,2004.0,Shooter,Ubisoft,860000,450000,0,43
Tokyo Xtreme Racer Advance,GBA,2005.0,Racing,Crave Entertainment,40000,20000,0,71
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,PSP,2008.0,Adventure,Marvelous Interactive,0,0,30000,92
Battle Arena Toshinden 2,PS,1995.0,Fighting,Sony Computer Entertainment,150000,100000,410000,65
Biker Mice From Mars,DS,2007.0,Racing,Game Factory,30000,0,0,82
Lips: Number One Hits,X360,2009.0,Misc,Microsoft Game Studios,150000,340000,0,44
Hatsune Miku: Project Diva f,PSV,2012.0,Misc,Sega,0,0,230000,91
MLB SlugFest 2006,XB,2006.0,Sports,Midway Games,40000,10000,0,65
Just Dance 2015,PS4,2014.0,Misc,Ubisoft,190000,130000,0,59
Castrol Honda Superbike Racing,PS,1998.0,Racing,THQ,70000,50000,0,41
Dreamer Series: Top Model,DS,2009.0,Simulation,DreamCatcher Interactive,100000,0,0,98
SpongeBob SquarePants: Battle for Bikini Bottom,GBA,2003.0,Platform,THQ,880000,330000,0,66
Killer Instinct,SNES,1995.0,Fighting,Nintendo,2260000,720000,120000,91
The Book of Unwritten Tales 2,WiiU,2016.0,Adventure,Nordic Games,0,10000,0,78
We Sing Robbie Williams,Wii,2010.0,Misc,Nordic Games,0,180000,0,69
Ski-Doo Snowmobile Challenge,Wii,2009.0,Racing,Valcon Games,80000,0,0,51
MXGP 2,PC,2016.0,Racing,Milestone S.r.l.,0,10000,0,42
Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014.0,Action,Disney Interactive Studios,370000,220000,0,89
Agatha Christie's The ABC Murders,PS4,2016.0,Adventure,Microids,10000,10000,0,55
Marvel Super Hero Squad: Comic Combat,PS3,2011.0,Action,THQ,110000,50000,0,74
Conflict: Desert Storm II - Back to Bagdhad,PS2,2003.0,Shooter,SCi,380000,290000,0,94
Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,110000,0,0,89
Assassin's Creed: Bloodlines,PSP,2009.0,Action,Ubisoft,430000,470000,50000,73
Rock Band 3,PS3,2010.0,Misc,MTV Games,430000,80000,0,73
Are You Smarter than a 5th Grader? Make the Grade,Wii,2008.0,Misc,THQ,500000,0,0,67
Heroes of Ruin,3DS,2012.0,Role-Playing,Nintendo,130000,70000,0,54
Are You Smarter than a 5th Grader? Game Time,DS,2009.0,Puzzle,THQ,220000,0,0,76
Sakura Wars GB,GB,2000.0,Adventure,Media Factory,0,0,140000,96
Disney's Brother Bear,GBA,2003.0,Action,THQ,280000,100000,0,56
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,2012.0,Action,Idea Factory,0,0,20000,89
Puchi Puchi Virus,DS,2007.0,Puzzle,Jaleco,70000,0,0,79
Forgotten Realms: Demon Stone,XB,2004.0,Action,Atari,60000,20000,0,61
Bratz: Forever Diamondz,PS2,2006.0,Adventure,THQ,10000,10000,0,56
Daigasso! Band Brothers P,3DS,2013.0,Misc,Nintendo,0,0,180000,56
Golf,NES,1984.0,Sports,Nintendo,1220000,280000,2460000,46
Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,120000,0,0,80
Burstrick: Wake Boarding!!,PS,2000.0,Sports,Natsume,150000,100000,0,81
Cardfight!! Vanguard: Ride to Victory,3DS,2013.0,Misc,FuRyu,0,0,90000,83
FIFA 14,PS3,2013.0,Sports,Electronic Arts,780000,4240000,70000,54
Links 2004,XB,2003.0,Sports,Microsoft Game Studios,210000,60000,0,73
Octomania,Wii,2007.0,Puzzle,Midas Interactive Entertainment,60000,0,0,64
Macross 30: Ginga o Tsunagu Utagoe,PS3,2013.0,Shooter,Namco Bandai Games,0,0,100000,85
MX SuperFly featuring Ricky Carmichael,XB,2002.0,Racing,THQ,70000,20000,0,64
Paws & Claws: Dogs & Cats Best Friends,DS,2007.0,Simulation,THQ,460000,10000,0,42
Mat Hoffman's Pro BMX 2,GC,2002.0,Sports,Activision,30000,10000,0,84
Tomb Raider: Legend,PS2,2006.0,Action,Eidos Interactive,250000,190000,20000,95
WWE SmackDown vs. RAW 2007,X360,2006.0,Fighting,THQ,440000,30000,0,76
Conker's Bad Fur Day,N64,2001.0,Platform,THQ,530000,220000,0,67
Rock Band Track Pack: Classic Rock,PS2,2009.0,Misc,MTV Games,100000,80000,0,51
Hirameki Action: Chibikko Wagyan no Daiki na Bouken,DS,2009.0,Action,Namco Bandai Games,0,0,10000,92
Frogs And Flies,2600,1981.0,Action,Mattel Interactive,330000,20000,0,86
Mario Golf: Toadstool Tour,GC,2003.0,Sports,Nintendo,1090000,150000,250000,99
Cloudy With a Chance of Meatballs,PS3,2009.0,Platform,Ubisoft,90000,10000,0,48
Big Bass Fishing,PS,2002.0,Action,Take-Two Interactive,0,0,20000,72
Grand Theft Auto IV,PC,2008.0,Action,Take-Two Interactive,10000,790000,0,57
Taito Legends,PS2,2005.0,Misc,Empire Interactive,60000,40000,0,88
Jurassic: The Hunted,Wii,2009.0,Shooter,Activision,140000,0,0,64
Imagine: Wedding Designer,DS,2008.0,Simulation,Ubisoft,550000,590000,0,54
Galaxy Angel II: Eigou Kaiki no Koku,PS2,2009.0,Strategy,Broccoli,0,0,20000,94
Gauntlet: Seven Sorrows,XB,2005.0,Role-Playing,Midway Games,140000,40000,0,73
Let's TAP,Wii,2008.0,Misc,Sega,80000,60000,10000,81
LocoRoco,PSP,2006.0,Platform,Sony Computer Entertainment,140000,40000,160000,88
Zathura,XB,2005.0,Adventure,Take-Two Interactive,20000,0,0,64
UK Truck Simulator,PC,2010.0,Simulation,,0,30000,0,54
Animal Crossing: Amiibo Festival,WiiU,2015.0,Misc,Nintendo,190000,110000,90000,87
Valhalla Knights 2: Battle Stance,PSP,2009.0,Role-Playing,Marvelous Interactive,0,0,40000,63
Attack on Titan (KOEI),PS4,2016.0,Action,Tecmo Koei,40000,110000,110000,46
Smart Girl's Party Game,DS,2008.0,Misc,505 Games,310000,0,0,73
Mario Tennis: Power Tour,GBA,2005.0,Sports,Nintendo,240000,90000,190000,81
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,SNES,1996.0,Puzzle,Compile,0,0,20000,62
Pac-Man World Rally,PS2,2006.0,Racing,Namco Bandai Games,10000,10000,0,93
Monster High 13 Wishes,WiiU,2013.0,Action,Little Orbit,20000,0,0,78
Casper's Scare School: Spooky Sports Day,Wii,2009.0,Sports,Blast! Entertainment Ltd,20000,0,0,59
Enthusia Professional Racing,PS2,2005.0,Racing,Konami Digital Entertainment,70000,60000,0,92
Aikatsu! 2-nin no My Princess,3DS,2013.0,Action,Namco Bandai Games,0,0,260000,63
Winning Eleven: Pro Evolution Soccer 2007,DS,2006.0,Sports,Konami Digital Entertainment,0,0,170000,91
Age of Empires III: Gold Edition,PC,2007.0,Strategy,Microsoft Game Studios,0,20000,0,93
Handball 16,PS3,2015.0,Sports,Bigben Interactive,0,20000,0,68
Pokemon Box: Ruby & Sapphire,GC,2003.0,Misc,Nintendo,0,0,270000,58
Greg Hastings Paintball 2,Wii,2010.0,Shooter,505 Games,110000,0,0,83
Smurf: Rescue In Gargamel's Castle,2600,1981.0,Action,Coleco,550000,30000,0,76
Metal Slug XX,PSP,2009.0,Shooter,DHM Interactive,30000,0,0,54
FIFA Soccer 10,PS2,2009.0,Sports,Electronic Arts,230000,240000,0,63
Dragon Booster,DS,2005.0,Shooter,Konami Digital Entertainment,20000,0,0,89
FIFA Soccer 2002,PS2,2001.0,Sports,Electronic Arts,310000,240000,0,94
Medal of Honor,PS3,2010.0,Shooter,Electronic Arts,1280000,1040000,70000,53
New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo,110000,130000,330000,54
Yu-Gi-Oh! GX: Tag Force 2,PSP,2007.0,Strategy,Konami Digital Entertainment,30000,190000,100000,92
Nickelodeon Dance,X360,2011.0,Misc,Take-Two Interactive,80000,20000,0,55
Yume Neko DS,DS,2008.0,Simulation,Sega,0,0,20000,100
Amagami,PS2,2009.0,Adventure,Enterbrain,0,0,130000,70
Just Dance 3,X360,2011.0,Misc,Ubisoft,1470000,390000,0,88
Arcania: Gothic 4,X360,2010.0,Role-Playing,JoWood Productions,40000,40000,10000,47
WWF SmackDown! Just Bring It,PS2,2001.0,Fighting,THQ,1190000,1150000,40000,67
Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012.0,Adventure,ChunSoft,0,0,30000,79
The Sims 2: Happy Holiday Stuff,PC,2006.0,Simulation,Electronic Arts,10000,10000,0,84
Angry Birds Star Wars,PS4,2013.0,Strategy,Activision,100000,80000,0,40
Street Fighter Alpha 2,SNES,1996.0,Fighting,Nintendo,0,0,170000,82
iCarly,Wii,2009.0,Adventure,Activision,420000,0,0,96
Mortal Kombat,PC,1994.0,Fighting,Acclaim Entertainment,20000,0,0,84
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,70000,30000,0,88
F.E.A.R. 3,PS3,2011.0,Shooter,Warner Bros. Interactive Entertainment,210000,160000,10000,58
Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1998.0,Action,Swing! Entertainment,30000,20000,0,88
Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive,1130000,2070000,0,66
Wizardry VII: Gadeia no Houshu,PS,1995.0,Role-Playing,Sony Computer Entertainment,0,0,140000,57
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008.0,Misc,Hackberry,0,0,30000,80
Baldur's Gate: Dark Alliance,GBA,2004.0,Role-Playing,"Destination Software, Inc",20000,10000,0,87
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010.0,Adventure,Idea Factory,0,0,30000,67
"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010.0,Sports,Black Bean Games,120000,10000,0,54
Kong: The 8th Wonder of the World,GBA,2005.0,Action,Ubisoft,330000,120000,0,82
Monster Jam: Path of Destruction,PS3,2010.0,Racing,Activision,210000,20000,0,84
LEGO Star Wars: The Video Game,GC,2005.0,Action,Eidos Interactive,1090000,280000,0,94
Densetsu no Stafi 2,GBA,2003.0,Platform,Nintendo,0,0,430000,100
Lovely Lisa and Friends,DS,2010.0,Simulation,Tomy Corporation,120000,0,0,76
Super Scope 6,SNES,1991.0,Shooter,Nintendo,1060000,380000,150000,83
Fritz Chess,DS,2009.0,Strategy,Deep Silver,20000,0,0,80
Escape The Museum,DS,2010.0,Adventure,Astragon,40000,120000,0,98
Moto Racer DS,DS,2008.0,Racing,Nobilis,0,20000,0,91
Jade Cocoon: Story of the Tamamayu,PS,1998.0,Role-Playing,Crave Entertainment,150000,100000,0,96
Cosmic Ark,2600,1981.0,Shooter,Imagic,990000,50000,0,80
Higurashi Daybreak Portable Mega Edition,PSP,2009.0,Adventure,Alchemist,0,0,20000,58
The King of Fighters: Evolution,DC,2000.0,Fighting,SNK,0,0,70000,90
Eve: Burst Error R,PSV,2016.0,Action,Red Flagship,0,0,10000,90
Syphon Filter: Logan's Shadow,PSP,2007.0,Shooter,Sony Computer Entertainment,250000,120000,0,59
Crysis 2,PC,2011.0,Action,Electronic Arts,160000,450000,0,75
2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005.0,Action,THQ,220000,80000,0,66
Time Crisis II,PS2,2001.0,Shooter,Namco Bandai Games,260000,200000,0,51
Amped 3,X360,2005.0,Sports,Take-Two Interactive,130000,20000,0,81
Dragon's Dogma Online,PS3,2015.0,Role-Playing,Capcom,0,0,30000,78
Power Pro Kun Pocket 9,DS,2006.0,Sports,Konami Digital Entertainment,0,0,150000,46
Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006.0,Action,Namco Bandai Games,0,0,20000,44
Mystery P.I. - Portrait of a Thief,DS,2008.0,Adventure,Unknown,100000,0,0,84
Ford Racing Off Road,PSP,2008.0,Racing,Xplosiv,50000,80000,0,56
Yamaha Supercross,DS,2009.0,Racing,Zoo Digital Publishing,100000,0,0,40
Teenage Mutant Ninja Turtles (3DS),3DS,2013.0,Action,Activision,10000,0,0,97
Tak: The Great Juju Challenge,DS,2005.0,Platform,THQ,90000,0,0,66
Medieval II: Total War Gold Edition,PC,2008.0,Strategy,Sega,0,340000,0,41
Rapala Pro Bass Fishing 2010,X360,2010.0,Sports,Activision,320000,50000,0,91
SpongeBob SquarePants: The Yellow Avenger,DS,2005.0,Action,THQ,310000,0,0,49
Mega Man Battle Network 3 Blue / White Version,GBA,2002.0,Role-Playing,Capcom,390000,20000,850000,84
Gem Quest: 4 Elements,DS,2011.0,Puzzle,Mastertronic,50000,50000,0,99
Rise of Flight: Iron Cross Edition,PC,2010.0,Simulation,Aerosoft,10000,0,0,45
Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,140000,110000,0,81
Whirl Tour,PS2,2002.0,Sports,Crave Entertainment,110000,90000,0,59
NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,60000,30000,0,52
Let's Draw!,DS,2008.0,Misc,Ubisoft,240000,230000,0,82
Derby Stallion 99,PS,1999.0,Sports,ASCII Entertainment,0,0,1060000,83
Bottom of the 9th,PS,1996.0,Sports,Konami Digital Entertainment,80000,50000,0,54
Asura's Wrath,PS3,2012.0,Action,Capcom,180000,120000,60000,43
The Simpsons Game,X360,2007.0,Action,Electronic Arts,540000,390000,0,93
NBA In The Zone,PS,1995.0,Sports,Konami Digital Entertainment,160000,110000,0,77
Halo 3,X360,2007.0,Shooter,Microsoft Game Studios,7970000,2810000,130000,64
Transformer: Rise of the Dark Spark,WiiU,2014.0,Action,Activision,40000,10000,0,92
Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment,1290000,1210000,60000,76
DarkStar One,PC,2006.0,Simulation,Ubisoft,0,30000,0,94
Boogie SuperStar,Wii,2008.0,Misc,Electronic Arts,200000,20000,0,40
Rugby 2005,XB,2005.0,Sports,Electronic Arts,40000,10000,0,53
Battle vs. Chess,PS3,,Misc,TopWare Interactive,0,30000,0,46
300: March to Glory,PSP,2007.0,Action,Warner Bros. Interactive Entertainment,270000,80000,0,54
From TV Animation One Piece: Grand Battle! 3,PS2,2003.0,Fighting,Namco Bandai Games,0,0,320000,46
To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014.0,Action,FuRyu,0,0,50000,69
SD Gundam: Gashapon Wars,GC,2005.0,Strategy,Namco Bandai Games,0,0,70000,62
NBA Jam,SNES,1994.0,Sports,Acclaim Entertainment,1190000,160000,0,54
Touch Shot! Love Application,PS3,2012.0,Adventure,Compile Heart,0,0,30000,43
MySims,Wii,2007.0,Simulation,Electronic Arts,900000,540000,40000,64
Monster High: Ghoul Spirit,DS,2011.0,Misc,THQ,690000,160000,0,97
Makai Shin Trillion,PSV,2014.0,Role-Playing,Idea Factory,20000,10000,60000,58
Love Plus,DS,2009.0,Simulation,Konami Digital Entertainment,0,0,260000,91
Monster Hunter Freedom Unite,PSP,2008.0,Role-Playing,Capcom,470000,550000,4130000,63
Monkey Madness: Island Escape,DS,2010.0,Action,Storm City Games,10000,0,0,66
Army Men: Green Rogue,PS2,2001.0,Action,3DO,60000,50000,0,75
Kirby and the Rainbow Curse,WiiU,2015.0,Platform,Nintendo,220000,130000,120000,59
Enemy Front,X360,2014.0,Shooter,Namco Bandai Games,20000,20000,0,47
Counter-Strike,XB,2003.0,Shooter,Microsoft Game Studios,850000,230000,0,47
Dokapon Kingdom,PS2,2007.0,Role-Playing,Sting,50000,40000,20000,86
"999: Nine Hours, Nine Persons, Nine Doors",DS,2009.0,Adventure,ChunSoft,310000,0,30000,74
Torino 2006,PS2,2006.0,Sports,Take-Two Interactive,60000,50000,0,76
The X-Factor,X360,2010.0,Misc,Deep Silver,0,80000,0,94
Harry Potter and the Sorcerer's Stone,GB,2001.0,Action,Electronic Arts,940000,620000,100000,82
Dancing with the Stars: We Dance!,DS,2008.0,Misc,Activision,360000,0,0,52
Mystic Ark,SNES,1995.0,Role-Playing,Enix Corporation,0,0,130000,43
Princess Isabella: A Witch's Curse,Wii,2010.0,Adventure,Destineer,20000,0,0,49
DmC: Devil May Cry,XOne,2015.0,Action,Capcom,80000,40000,0,46
International Cricket 2010,PS3,2010.0,Sports,Codemasters,0,150000,0,65
Fantastic 4: Flame On,GBA,2005.0,Action,Activision,200000,80000,0,52
Da Capo I & II Plus Situation Portable,PSP,2010.0,Adventure,Kadokawa Shoten,0,0,40000,55
Need for Speed Rivals,PS4,2013.0,Racing,Electronic Arts,730000,920000,30000,61
World Series of Poker,GC,2005.0,Misc,Activision Value,40000,10000,0,85
Tears to Tiara Anecdotes: The Secret of Avalon,PS3,2009.0,Strategy,Aqua Plus,0,0,40000,80
Horsez,DS,2006.0,Simulation,Ubisoft,380000,10000,0,47
The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,450000,240000,0,56
Major League Baseball 2K7,X360,2007.0,Sports,Spike,670000,0,0,94
Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,130000,40000,0,90
BloodRayne,PS2,2002.0,Shooter,Universal Interactive,200000,160000,0,85
Mobile Ops: The One Year War,X360,,Simulation,Namco Bandai Games,0,0,60000,92
Jampack Winter '98,PS,1998.0,Misc,Sony Computer Entertainment,630000,430000,0,61
Star Wars: Battlefront,XB,2004.0,Shooter,Activision,1240000,450000,0,63
Shin Sangoku Musou 4 Special,X360,2005.0,Action,Tecmo Koei,0,0,10000,44
GOTHA: Ismailia Seneki,SAT,1995.0,Strategy,Sega,0,0,80000,61
FIFA Street,GC,2005.0,Sports,Electronic Arts,40000,10000,0,48
Moto Racer,PS,1997.0,Racing,Electronic Arts,450000,300000,0,77
Alvin and the Chipmunks: Chipwrecked,X360,2011.0,Misc,505 Games,90000,10000,0,52
Spawn: Armageddon,PS2,2003.0,Action,Electronic Arts,220000,170000,0,94
Top Shot Arcade,Wii,2011.0,Shooter,Activision,120000,0,0,98
LEGO Harry Potter: Years 5-7,X360,,Action,Warner Bros. Interactive Entertainment,510000,370000,0,62
The History Channel: Battle for the Pacific,PS3,2008.0,Shooter,Activision,70000,0,0,68
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005.0,Misc,Konami Digital Entertainment,300000,110000,0,79
Enemy Territory: Quake Wars,PS3,2008.0,Shooter,Activision,230000,70000,0,77
Zapper: One Wicked Cricket!,PS2,2002.0,Platform,Infogrames,80000,60000,0,47
WCW Backstage Assault,N64,,Action,Unknown,110000,30000,0,45
Pokemon Ranger: Guardian Signs,DS,2010.0,Role-Playing,Nintendo,500000,160000,580000,87
Escape the Emerald Star,PC,2011.0,Puzzle,PopCap Games,20000,0,0,71
Midway Arcade Treasures 3,PS2,2005.0,Misc,Midway Games,80000,60000,0,97
100 All-Time Favorites,DS,2009.0,Puzzle,Ubisoft,350000,120000,0,71
Tantei Opera: Milky Holmes,PSP,2010.0,Adventure,Unknown,0,0,20000,69
Shining Force III,SAT,1997.0,Strategy,Sega,0,0,130000,89
Backyard Baseball '10,DS,2009.0,Sports,Atari,110000,0,0,43
Persona 4: Arena Ultimax,X360,2014.0,Fighting,Atlus,60000,10000,0,61
Skylanders: Spyro's Adventure,PS3,2011.0,Action,Activision,390000,390000,0,99
F.E.A.R.,X360,2006.0,Shooter,Vivendi Games,280000,30000,0,54
Hey Arnold! The Movie,GBA,2002.0,Platform,THQ,190000,70000,0,65
Atelier Totori: The Adventurer of Arland,PSV,2012.0,Role-Playing,Gust,0,0,90000,74
Dynasty Warriors 8: Empires,XOne,2014.0,Action,Tecmo Koei,40000,20000,0,48
TRON: Evolution,PC,2010.0,Action,Disney Interactive Studios,60000,0,0,49
Pillow Pets,DS,2011.0,Adventure,GameMill Entertainment,80000,0,0,72
Casual Mania!,DS,2010.0,Puzzle,Foreign Media Games,40000,0,0,55
NHL 07,PS2,2006.0,Sports,Electronic Arts,420000,20000,0,83
HSX HyperSonic.Xtreme,PS2,2002.0,Racing,Midas Interactive Entertainment,250000,200000,0,92
PES 2009: Pro Evolution Soccer,PS3,2008.0,Sports,Konami Digital Entertainment,110000,1330000,400000,86
Guitar Hero: On Tour,DS,2008.0,Misc,Activision,2100000,1010000,10000,51
No More Heroes 2: Desperate Struggle,Wii,2010.0,Action,Rising Star Games,200000,110000,40000,69
X-Men Legends,PS2,2004.0,Role-Playing,Activision,1000000,720000,0,78
Jampack Volume 14 (RP-T),PS2,2006.0,Misc,Sony Computer Entertainment,50000,40000,0,76
Frogger,PS,1997.0,Action,Hasbro Interactive,3790000,270000,0,95
Driven,GC,2002.0,Racing,BAM! Entertainment,60000,20000,0,81
Farming Simulator 2015,PS3,2015.0,Simulation,Koch Media,110000,200000,0,61
MTX Mototrax,PSP,2006.0,Racing,Activision,40000,0,0,78
Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,2007.0,Fighting,SNK Playmore,0,0,10000,69
E.X. Troopers,PS3,2012.0,Shooter,Capcom,0,0,50000,79
Pipe Mania,PSP,2008.0,Puzzle,Empire Interactive,60000,0,0,83
Terraria,3DS,2016.0,Action,505 Games,0,40000,50000,51
Dengeki Gakuen RPG: Cross of Venus,DS,2009.0,Role-Playing,ASCII Media Works,0,0,50000,44
Farming Simulator 2015,PS4,2015.0,Simulation,Koch Media,100000,200000,0,71
Yu-Gi-Oh! GX: Tag Force,PSP,2006.0,Strategy,Konami Digital Entertainment,90000,20000,0,75
Turbo: Super Stunt Squad,X360,2013.0,Sports,D3Publisher,0,10000,0,43
Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,,Misc,Konami Digital Entertainment,0,0,20000,56
Finding Nemo,GBA,2003.0,Action,THQ,1590000,1050000,40000,53
Sengoku Musou 3 Empires,PS3,2011.0,Action,Tecmo Koei,0,0,140000,69
Mister Mosquito,PS2,2001.0,Shooter,Eidos Interactive,50000,40000,170000,43
Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008.0,Adventure,Namco Bandai Games,0,0,10000,93
World Championship Poker: Deluxe Series,DS,2005.0,Misc,505 Games,70000,0,0,46
South Park: Chef's Luv Shack,PS,1998.0,Misc,Acclaim Entertainment,170000,120000,0,74
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,50000,0,0,52
LEGO The Hobbit,X360,2014.0,Action,Warner Bros. Interactive Entertainment,200000,210000,0,84
Madden NFL 09,PS3,2008.0,Sports,Electronic Arts,1560000,140000,0,49
Rockin' Pretty,DS,2009.0,Misc,Arc System Works,50000,0,0,95
12-Sai. Koisuru Diary,3DS,2016.0,Adventure,Happinet,0,0,50000,44
Summon Night: Twin Age,DS,2007.0,Role-Playing,Banpresto,70000,0,50000,56
Jet Grind Radio,GBA,2003.0,Action,Sega,20000,10000,0,64
O.D.T.: Escape... Or Die Trying,PS,1997.0,Adventure,Psygnosis,70000,50000,0,95
Mad Maestro!,PS2,2001.0,Misc,Eidos Interactive,30000,20000,0,93
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007.0,Shooter,Ubisoft,870000,50000,20000,96
Barbie: Groom and Glam Pups,DS,2010.0,Action,THQ,250000,140000,0,43
Evil Dead: Hail to the King,PS,2000.0,Adventure,THQ,150000,100000,0,62
Fire Emblem: Radiant Dawn,Wii,2007.0,Strategy,Nintendo,270000,30000,170000,52
Major League Baseball 2K12,DS,2012.0,Sports,Take-Two Interactive,70000,0,0,67
Kingdom Hearts 358/2 Days,DS,2009.0,Role-Playing,Square Enix,1060000,260000,530000,81
Ms. Pac-Man Maze Madness,PS,2000.0,Puzzle,Namco Bandai Games,250000,170000,0,65
Pocket Fighter,PS,1997.0,Fighting,Virgin Interactive,60000,40000,120000,92
Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,1997.0,Shooter,Namco Bandai Games,0,0,100000,58
Empire Earth III,PC,2007.0,Strategy,Vivendi Games,0,30000,0,61
Dynasty Warriors DS: Fighter's Battle,DS,2007.0,Action,Tecmo Koei,40000,0,30000,98
Touch Mechanic,DS,2008.0,Simulation,Nintendo,80000,0,0,66
Marvel Nemesis: Rise of the Imperfects,XB,2005.0,Fighting,Electronic Arts,210000,60000,0,76
Call of Duty: Modern Warfare 2,PC,2009.0,Shooter,Activision,10000,790000,0,46
NHL FaceOff 99,PS,1997.0,Sports,989 Studios,240000,160000,0,82
S.Y.K Renshouden Portable,PSP,2011.0,Adventure,Idea Factory,0,0,40000,41
Mercury Meltdown,PSP,2006.0,Action,Atari,50000,0,0,63
Madden NFL 06,PS2,2005.0,Sports,Electronic Arts,3980000,260000,10000,90
Space Griffon VF-9,PS,1995.0,Role-Playing,Panther Software,20000,20000,120000,82
Panzer Dragoon,SAT,1995.0,Shooter,Sega,0,0,370000,94
Safari Adventures: Africa,DS,2008.0,Adventure,Neko Entertainment,30000,0,0,64
Riviera: The Promised Land,GBA,2004.0,Role-Playing,Sting,70000,30000,0,42
FIFA 15,PSV,2014.0,Sports,Electronic Arts,80000,350000,50000,76
Frequency,PS2,2001.0,Misc,Sony Computer Entertainment,90000,70000,0,94
Charlie and the Chocolate Factory,GC,2005.0,Adventure,Global Star,140000,40000,0,48
Grandia II,DC,2000.0,Role-Playing,Ubisoft,0,0,200000,86
