Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
134349,Spain,"Crushed floral aromas, berry-infused tea and cherry candy aromas give this wine a sweet profile. The palate, however, is anything but. It pounds with toasty black fruit, licorice and fiery menthol. The feel is a bit tannic but not terribly harsh, so maybe another three to five years will serve it well.",Volvoreta Probus,88,25.0,Northern Spain,Toro,,Tinta de Toro,Nuntia Vini
134357,Spain,"Abelis Carthago's top wine, Fighting Bulls, is also its toughest to enjoy. There's overripeness and barnyard on the nose, and thus the prune, black plum and jammy berry flavors that control the palate are not surprising. Big and forceful for sure, but also choppy and incongruent across the palate.",Fighting Bulls,88,60.0,Northern Spain,Toro,,Tinta de Toro,Abelis Carthago
134672,Spain,"A good taste of Toro at the right price. The nose deals classic baked fruit, rubber and girth, while the warm, full palate shows reasonable vitality along with berry and cassis flavors. Solid and a little chocolaty on the finish. A textbook warm-climate Spanish wine.",Auroch,86,12.0,Northern Spain,Toro,,Tinta de Toro,Tribal
134714,Spain,"Smells a touch green and pasty, and while the wine is deep and dark, there isn't a whole lot of definition or specificity to it. Sweet and heavy in the mouth, with chocolate notes. Creamy on the finish, with minimal flavor. Not bad but doesn't have an identifiable personality.",,85,45.0,Northern Spain,Toro,,Tinta de Toro,Valpiculata
135304,Spain,"Seems like the brutal heat of 2003 got to this wine in a negative way. The result is a thick, unctuous, syrupy wine with a ton of sweetness but not much balance. The alcohol is listed at 15.5%, and it seems bigger. Very much a heavyweight, and with no agility.",El Albar Excelencia,84,40.0,Northern Spain,Toro,,Tinta de Toro,J. & F. Lurton
135595,Spain,"Medicinal black fruit aromas are a little burnt and brambly, while the palate is snappy, acidic and tannic, with tomato, raspberry and oak-driven creaminess. Finishes dry, with a lasting flavor of vanilla that tempers overriding acidity.",Bajoz Crianza,85,13.0,Northern Spain,Toro,,Tempranillo,Pagos del Rey
135609,Spain,"Jammy and full of raisin, stewed berries and leather. Calling it ultraripe might be an understatement because it's nearly over the top in its heft, extract and tannin level. A high-production bruiser that has tons of power but very little precision.",Tinto Joven,84,11.0,Northern Spain,Toro,,Tinta de Toro,Cermeño
136172,Spain,"Opens with black cherry, baked plum and other heavy, semiroasted aromas. The palate is chunky but weak on definition and structure, while the flavors are limited to dry red-apple skins and bland red fruit. Acidic as well, which leads to a washed-out finish.",Dama de Toro Crianza,84,15.0,Northern Spain,Toro,,Red Blend,Bodegas Fariña
136489,Spain,"Raisiny and baked on the nose, with a syrupy consistency to the palate. Along the way there's stewed fruit, baked blackberry pie notes and overt sweetness. Candied, ultrarich and tilting toward molasses on the finish.",Gravedad,83,13.0,Northern Spain,Toro,,Tinta de Toro,Casto Pequeño
140792,Spain,"Big and ripe, with tobacco, blackberry and fresh-cut lumber on the nose. This big boy weighs in at 15%, so the chocolate, cassis and rich blackberry flavors on the palate should not come as a surprise. Toasty and plush; a model New World red from Jacques and François Lurton and partner Michel Rolland. Imported by Monsieur Touton Selection Ltd.",,91,50.0,Northern Spain,Toro,,Tinta de Toro,Campo Eliseo
141638,Spain,"Spicy and exotic, with tight fruit and plenty of tannin in the mouth. There's a lot of juicy blackberry flavors along with full-force acids and verve. Tight as a drum, with some rough edges that should mellow over the next year or so. A wine to watch from a region that's showing its stuff. Imported by Bon Vivant Imports.",Crianza,89,27.0,Northern Spain,Toro,,Tinta de Toro,Rejadorada
142507,Spain,"Good and fruity, with smoky oak and a ton of natural and barrel-aided spice. Solid black cherry and raspberry flavors sit at the core of this fast-maturing Tempranillo, while racy acidity keeps it fresh and healthy. Notes of cedar and cinnamon are pleasant. Drink or hold through 2008. Imported by 57 Main Street Wine Co.",Reserva,88,38.0,Northern Spain,Toro,,Tinta de Toro,Viña Pródigus
142563,Spain,"With this wine the Egurens of Rioja fame have hit the mother lode in Toro. The '01 version of Termanthia is outrageously powerful and deep, like a shot to the jaw from Lennox Lewis in his prime. It's maxed out in terms of leather, smoky oak, and depth of fruit. Almost hard to describe, it's so big and mauling. Hold until at least 2008. 330 cases made.",Termanthia,95,175.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
142777,Spain,"Fairly soft and fruity on first inspection, with some dusty notes to the nose along with a hint of wood. The palate shows cherry, plum and tangy acids. It finishes dry and a bit oaky. Not a complex red, but solid enough.",Reserva,86,26.0,Northern Spain,Toro,,Tempranillo Blend,Damalisco
142782,Spain,"A touch heavy and sulfuric at first, but better with airing. Aromas of licorice and black plum come right off the bat, followed by flavors of raspberry, spice and pepper. Finishes smooth and in a couple of layers, with a coffee-like bitterness at the very end. Limited but a gritty contender.",Roble,86,10.0,Northern Spain,Toro,,Tinta de Toro,Vega Sauco
143168,Spain,"Sweet and stewy, with overt oak that comes across as toasted marshmallow topped with melted chocolate. Very ripe, with a rubbery mouthfeel. Finishes with strong coffee and burnt notes along with sweeter jam and fudge nuances.",El Albar Excelencia,86,43.0,Northern Spain,Toro,,Tempranillo,J. & F. Lurton
143393,Spain,"Lots of early mint and wood, but then it loses clarity with airing. Flavors of cherry, beet and black pepper steal the palate, which is backed up by red fruit and modest tannins on the finish. Not a lot of nuance here but it's still good.",Crianza,85,15.0,Northern Spain,Toro,,Tinta de Toro,Vega Sauco
144024,Spain,"From the start to the end, this heavyweight from Toro never really gets it right. The burnt rubber notes on the nose fight with a more pleasant blueberry fruit component. In the mouth, there's cherry and plum, but it's kind of medicinal in character. And the palate feel is over the edge, a bit fast and gritty.",Wences Reserva,84,60.0,Northern Spain,Toro,,Tinta de Toro,Vega Sauco
144276,Spain,"The newest project from Vega Sicilia comes from Toro, where the serious wines are often gargantuan. This has a blinding violet tint and equally forward aromas. In the mouth, it's rock hard, a bruiser of the first order. To drink now would be inviting a tannic overload. Best to hold a couple of years and then serve with a juicy steak.",Vino Tinto,90,50.0,Northern Spain,Toro,,Tinta de Toro,Pintia
147278,Spain,"Raisin and liqueur carry the oaked nose, yet the palate is quite hard and tannic. Reduced a bit across the tongue, with prune, milk chocolate and beet nots. Has power and a high price tag, but it fails to stir the beast.",Sango,85,55.0,Northern Spain,Toro,,Tinta de Toro,Rejadorada
148036,Spain,"Jumbled, jammy and disjointed, with a heavy load of extracted, overdone fruit. Deep and hard, with funky aromas and a disconcerting mouthfeel. A wine with issues. Imported by VinLozano Imports.",Reserva,81,20.0,Northern Spain,Toro,,Tinta de Toro,Viñalcasta
