Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
136700,Portugal,"This blend of Alvarinho and Trajadura comes from the former vineyard of a local nobleman. It is a great, ripe wine, packed with tropical fruits, only very slightly off-dry because of its richness. Imported by Admiral Wine Imports.",Varanda do Conde,89,10.0,Vinho Verde,,,Portuguese White,Provam
136703,Portugal,"Here six months in wood have enhanced the fruit, rather than giving a toasty character. There are tropical, apricot flavors, while even in a lesser year like 2004, the flavors are rich and intense. Imported by Aidil Wines & Liquor Inc.",Muros de Melgaço,89,20.0,Vinho Verde,,,Alvarinho,Anselmo Mendes
136709,Portugal,"A 100% Alvarinho from this small, 34-acre estate near Monsão. This is a delicious, fresh wine, with great piercing acidity and bright pink grapefruit flavors. Imported by Grape Expectations (CA).",,89,13.0,Vinho Verde,,,Alvarinho,Quinta da Pedra
136711,Portugal,"This medium-bodied white is a bit prickly and tough to like, with citrus pith aromas and largely neutral flavors that turn chalky and peppery on the finish.",Selected Harvest,82,16.0,Douro,,,Malvasia Fina,Terras do Grifo
136712,Portugal,"Burmester's entry into the Douro table wine sweepstakes is a medium-bodied, somewhat leathery wine. Some glue and vinyl notes on the nose, strawberry and rhubarb notes on the palate, and a dry, dusty finish all make for a wine that's decent, nothing more.",Tavedo,82,8.0,Douro,,,Red Blend,Burmester
136713,Portugal,"A disappointing effort, the 2002 Boa Nova is rather light in color and already showing slight bricking at the rim. Earthy flavors of mushroom and cola are tinged with prune and caramel. A blend of Alicante Bouschet, Aragonês, Cabernet Sauvignon and Castelão.",Tinto,82,16.0,Alentejano,,,Portuguese Red,Boa Nova
136718,Portugal,"Combines tobacco and baked fruit scents on the nose, then delivers flavors reminiscent of charred leather and cooked plums. Medium-bodied, with a supple, earth-and-tobacco finish.",,82,23.0,Alentejano,,,Portuguese Red,Quinta do Carmo
136724,Portugal,"Smells attractive enough, offering up chocolate, blackberry and spice aromas, but seems a bit thin and lacking in texture on the palate, finishing with some unintegrated alcohol. Imported by Vineyard Brands.",Warrior Special Reserve,82,16.0,Port,,,Port,Warre's
136726,Portugal,"The Alentejo is a warm region, and this wine, in this vintage, seems to have gotten a bit too warm. The cherry fruit is a bit dulled and baked, but then there's enough acidity to bring it into some semblance of balance. Dusty and soft on the finish.",Versátil,82,13.0,Alentejano,,,Red Blend,Santa Vitoria
136744,Portugal,"Palmela is the region just south of Lisbon, producing light, fresh wines that are both great values and great everyday drinking. The strawberry fruit flavors are immediately appealing, freshened by the acidity.",Pegos Claros,86,10.0,Palmela,,,Castelão,Companhia das Quintas
136750,Portugal,"A ripe, soft wine that represents great drinking value. The fruit is fresh and easy, with light tannins and acidity. This is juicy, full of red fruits and touched by a light element of wood.",Cister da Ribeira,86,10.0,Douro,,,Portuguese Red,Quinta de Ventozelo
136761,Portugal,"A soft, lightly sweet style of rosé, flavored with strawberries and a touch of caramel. Fresh, and flavorful, with balancing acidity, this is a good apéritif wine.",,85,11.0,Ribatejano,,,Touriga Nacional,Quinta da Alorna
136787,Portugal,"Pink-colored, with flavors of soft caramel and sweet strawberry and just enough acidity to give some balance. It's easy, full in the mouth, bright and finally fresh.",Sexy Rosé,83,13.0,Alentejano,,,Portuguese Red,Fitapreta Vinhos
136834,Portugal,"A fresh, cream and baked apple wine, with some good citrus zest, acidity and a taut texture. It has a pure, crisp character which then moves into a firm, pear juice flavor. Another year would soften and release the spicy wood.",Guru,90,,Douro,,,Portuguese White,Wine & Soul
136843,Portugal,"Big and rich, this is a round and structured wine. It has great layers of ripe herbs, full black fruits and exotic spice to go over the dry tannins. The final flavors are rich, tarry, juicy as well as powerful.",Bridão Reserva,90,13.0,Ribatejo,,,Portuguese Red,Adega Cooperativa do Cartaxo
136845,Portugal,"A rich wine, the tannins of the blackberry fruits smoothed by wood. Along with its richness, it has an attractive lightness, freshened with acidity. It is ready to drink now, a delicious mouthful.",,90,,Douro,,,Portuguese Red,Apegadas Quinta Velha
136903,Portugal,"The name refers to the big meander the Douro river takes around the quinta's vineyards, forming a long peninsula. Like its big brother, the quinta wine, this reflects the heat and the concentrated fruit that comes from this famed vineyard. Its tannins are almost impenetrable at this stage, deep and dry, needing several years of aging to reveal the solid, ripe dark, spicy flavors.",Meandro do Vale Meão,91,49.0,Douro,,,Portuguese Red,Quinta do Vale Meão
136904,Portugal,"The darkest, most impressive version of the Duas Quintas brand, this Reserva is made in the open lagars, from foot-trodden grapes in the tradition still used by major Port houses. It gives a ripe, sweet, almost Port-like character, but still firmed by structure and dusty tannins to go with the superripe plums.",Duas Quintas Reserva Especial,91,54.0,Douro,,,Portuguese Red,Ramos-Pinto
136925,Portugal,"Ripe, soft and fruity, with dense sweet fruit. The wine is approachable, an enticing mix of tannins, spice and coffee. With its fruity finish, the wine is sure to please. The quinta was owned by the local postman, and correio is the word for post in Portuguese.",Quinta do Correio,87,11.0,Dão,,,Portuguese Red,Quinta dos Roques
136932,Portugal,"A firm, tightly coiled and structured wine, which tastes of the granite soil of the Dão. At the moment it is dominated by tannins and dark fruits, a solid core around which there are glimpses of plum and black currants. Age for 2–3 years, or drink now with rich foods.",Colheita Seleccionada,87,,Dão,,,Portuguese Red,Cardeal
136981,Portugal,"A blend of Cabernet Sauvignon and Touriga Nacional, so called because producer Paulo Cunha and US importer Robert Kacher felt the Cabernet was new world in its contribution, while the Touriga was firmly in the old world. Very ripe and juicy, this wine is full of black fresh fruits, just underlined by a touch of dry tannin. There is an openness as well as a dry aftertaste.",Two Worlds,89,16.0,Ribatejano,,,Portuguese Red,Pinhal da Torre
136987,Portugal,"One of the most familiar brands of Vinho Verde in Portugal, with a production of 2.5 million bottles, this bone-dry, supremely crisp wine has apple and sharp pear flavors, and ripe andconcentrated, but very fresh fruit. Imported by Tri-Vin Imports.",Muralhas de Monção,89,11.0,Vinho Verde,,,Portuguese White,Adega de Monção
136988,Portugal,"One of the markers for Vinho Verde, this brand gets better and better. The 2005 is a new blend, with 10% of Alvarinho from the Aveleda estate. It is ripe and rich, with great solid full fruits in the mouth, tropical but with some citrus character. It's bone dry, with fine finishing acidity. Imported by Aveleda Imports.",,89,8.0,Vinho Verde,,,Portuguese White,Aveleda
136993,Portugal,"This is serious Vinho Verde. It has all the fresh, crisp, acidic character but, because of the year, it is also full, ripe, with green apple skin flavors, green plums and intense fruit. Imported by RC Importers.",Grande Escolha,89,8.0,Vinho Verde,,,Portuguese White,Casa de Sezim
136996,Portugal,"This is a 100% Alvarinho, perfumed with hints of honey and melon. It is a ripe, intense wine, dry but rich, showing a lemon tea character, a touch of spritz and fresh, dry finish. Imported by Evaton, Inc.",Morgadio da Torre,89,12.0,Vinho Verde,,,Alvarinho,Sogrape
137020,Portugal,"Slapping “wine made from organic grapes“ on the label shouldn't be a license to market a subpar vintage Port in what was a great year in the Douro. Muddy aromas and flavors of charred fruit are barely acceptable, as is the thin, harsh finish.",Vintage,80,,Douro,,,Port,Casal dos Jordões
137059,Portugal,"A firm wine, with dark chocolate and coffee flavors. The fruit flavors are  dark fig and stewed plums; there is a bitter edge to the tannins.",Reserva,85,20.0,Douro,,,Portuguese Red,Quinta do Grifo
137064,Portugal,"Normally grown in the Dão region, this grape needs poor soil to flourish. On its own, it makes a powerfully fruity wine packed with red fruits and some flavors of dark chocolate. The acidity is intense, and needs another few months to settle down.",,85,11.0,Alentejano,,,Alfrocheiro,Adega Cooperativa de Borba
137067,Portugal,"Crisp apples, touched with some sweetness, but finely clean and fresh, this is a great apéritif style of Vinho Verde, finishing with just a sparkle. Screwcap.",Twin Vines,85,9.0,Vinho Verde,,,Portuguese White,José Maria da Fonseca
137132,Portugal,"A big rich wine in taste, and well balanced with the alcohol, giving a smooth texture, with good density of black plum juice flavors. It is a solid, chunky structure, a potential powerhouse, looking for aging 5–6 years.",Passadouro,90,,Douro,,,Portuguese Red,Quinta do Passadouro
137135,Portugal,"Just turning in color, a wine that is beginning to mature. It has leathery texture over spice, ripe tannins and flavors of red fruit jelly. There is a bitter coffee character that melds easily into the tannins. It is a delicious wine, balanced and made for food.",Pegos Claros,90,14.0,Palmela,,,Castelão,Companhia das Quintas
137171,Portugal,"The fine, ripe, structured character of Touriga Nacional is well evident here. It may be big in alcohol, but the wine wears that easily, going more for fresh tannins and acidity, for black currant and dark plum flavors and smooth, vanilla flavors from the French wood aging.",,91,100.0,Douro,,,Touriga Nacional,Quinta do Crasto
137172,Portugal,"Structured, rich, but also with good fresh acidity, this is one of the best wines in the Quinta do Portal range. It has lively, vibrant red fruit, along with dry tannins, some vanilla from wood aging. Great acidity in the aftertaste.",Reserva,91,17.0,Douro,,,Portuguese Red,Quinta do Portal
137175,Portugal,"From Aliança's Alentejo Terrugem vineyard, this dense, tannin-packed wine has powerful flavors of dark fruits, a very dry backbone and layer upon layer of tarry, smoky tastes. Initially it overwhelms with its richness, but that softens and the acidity gives the wine a lifted vibrancy.",Quinta da Terrugem,90,23.0,Alentejo,,,Portuguese Red,Caves Aliança
137275,Portugal,"A fresh, ripe red wine, with spice and sweet fruit. There is a simple, attractive juicy character, accompanied by soft tannins. The fruit is fresh and berry-flavored, just brushed by wood.",Tinto,87,11.0,Bairrada,,,Portuguese Red,Colinas de São Lourenço
137297,Portugal,"Aveleda's more traditional Vinho Verde is still perfectly fresh, with crisp green plum and grapefruit flavors. A blend of Trajadura and Loureiro, it is fresh but full-bodied with good intensity of fruit. Imported by Aveleda Imports.",Grinalda,88,9.0,Vinho Verde,,,Portuguese White,Aveleda
137351,Portugal,"A full wine, balanced with an attractive citrus character and some creamy texture. There is also an edge of tannin that makes it a good, fresh, food wine.",Coroa D'ouro Reserva,85,12.0,Douro,,,Portuguese White,Poças
137442,Portugal,"A blend of Alvarinho and Trajadura, this combines a creamy texture with bright green fruit acidity. There is weight as well as freshness, the aftertaste rich while also crisp.",Varanda do Conde,90,,Vinho Verde,,,Portuguese White,Provam
137453,Portugal,"A wine with good richness and weight, the crisp fruit softening into a more mature character, but still retaining a bright, tight acidity. It has good weight and would work well with food.",Real Senhor Velha Reserva,89,,Vinho Espumante de Qualidade,,,Portuguese Sparkling,Borges
137472,Portugal,"The Quinta da Leda is high up the Douro, in the remote regions of Douro Superior. This 2004 shows the concentration of the fruit in the dark tannins, the toasty new wood and the ripe dark plum fruits. It is smooth enough to drink now, but the tannins promise 5–6 years aging.",Quinta da Leda,90,60.0,Douro,,,Portuguese Red,Casa Ferreirinha
137484,Portugal,"Old vines in this case means 70-year-old vines. Featuring blackberry fruit flavors, along with plums, sweet and rich, this shows a dense, herbal character, dry tannins, lifted by acidity to finish.",Reserva Old Vines,90,40.0,Douro,,,Portuguese Red,Quinta do Crasto
137489,Portugal,"A rare Portuguese Merlot and Cabernet Sauvignon blend, made with the involvement of Bordeaux winemaker Pascal Chatonnet, working with Caves Aliança's winemaker Francisco Antunes. Does it work? Yes, as a delicious curiosity. There is no connection with Portugal, but there is smooth new wood, and some pepper from alcohol. Then tannins are dry, the fruit is very ripe and very rich.",Quinta das Baceladas,90,25.0,Bairrada,,,Portuguese Red,Caves Aliança
137555,Portugal,"This small estate bottling is an attractive, full-bodied wine, ripe, with a touch of tropical fruit flavors. Fine, clean and fresh. Imported by Aidil Wines & Liquor Inc.",,88,15.0,Vinho Verde,,,Alvarinho,Quinta do Reguengo de Melgaco
137602,Portugal,"Full, soft wine, with fruit that is rich and gentle. The acidity is what keeps this broad wine together. The green apple and white berry fruits add texture, with just a touch of spice.",Casa do Lago Branco,86,9.0,Estremadura,,,Fernão Pires,DFJ Vinhos
137663,Portugal,"Lovely, ripe, mature fruit underlies great toffee richness, a serious amount of wood tannin and acidity. The flavors are of old caramel and dark brown sugar. This is an impressive wine that balances age with continuing freshness.",30-years old Tawny,93,70.0,Port,,,Port,Poças
137681,Portugal,"A success in the sweeter Vinho Verde category. There is pleasant softness, flavors of green berries, grapefruit with sugar and freshness.",Santola,84,6.0,Vinho Verde,,,Portuguese White,Messias
137743,Portugal,"This joint venture between the inspired winemaker Domingos Soares Franco and Cristiano van Zeller produces fascinatingly idiosyncratic wines. Big and bold, but then lean and tannic, with sunshine-filled fruit over dark tannins. Consumers wanting an action-packed wine, needing time to come together (when it will be superb), should go for this.",Domingos Soares Franco & Cristiano Van Zeller Domini,90,18.0,Douro,,,Portuguese Red,José Maria da Fonseca
137766,Portugal,"The 15th century Quinta de Pancas, north of Lisbon, produces this 100% Cabernet Sauvignon wine. It has initially lean tannins, but the fruit has spice, black currant fruits and a tight line in wood and final sweetness. For aging.",Quinta de Pancas,89,10.0,Lisboa,,,Cabernet Sauvignon,Companhia das Quintas
137781,Portugal,"From vineyards at the western end of the Douro region, this is a densely packed wine, with a dusty and tannic texture that also keeps a firm grip on dark berry and stone fruits. The acidity is less apparent, giving a wine that should be drunk in the next 1–2 years.",Quinta dos Poços Grande Reserva,89,,Douro,,,Portuguese Red,Douro Family Estates
137889,Portugal,"A juicy, Baga-dominated wine, all soft black fruits, freshness, with hints of tomato, acidity and a final leathery tannin character.",Quinta do Valdoeiro Reserva,86,,Bairrada,,,Baga,Messias
137898,Portugal,"A full-bodied, ripe wine from the Dão. It has the classic minerality of the region, as well as solid fruit, dark tannins and spice. The combination of juicy sweetness and firm, dry tannins is very successful.",,86,10.0,Dão,,,Portuguese Red,Garrida
137901,Portugal,"The brand Bucellas (with two “l”s) has been made by Caves Velhas for years. It remains a light, fresh, crisp wine, all white berry fruits, green plums and lively acidity. A great seafood wine.",Bucellas Arinto,86,7.0,Bucelas,,,Arinto,Caves Velhas
137965,Portugal,"A well-balanced wine, bringing both rich fruit and sweet tannins to go with dense concentration. There is ripeness from black jam and sweet jelly, followed by a good core of dryness.",Late Bottled Vintage,92,25.0,Port,,,Port,Fonseca
137984,Portugal,"A classic Portuguese blend of Touriga Nacional, Tinta Roriz and Touriga Franca, this is a medium-bodied wine with good structure and presence of tannin. Bright fruit flavors of red currant, cherry and strawberry abound on the palate, finishing fresh and clean.",Reserva Kosher,84,32.0,Douro,,,Portuguese Red,Casa da Corça
138101,Portugal,"The high vineyards of inland eastern Portugal gives a wine that is initially austere, tasting very much of its rock terroir, cool and elegant. The fruit is very direct, fresh and juicy, with the tannins a strong presence. The final acidity is a cool burst.",Quinta do Cardo,89,14.0,Beira Interior,,,Portuguese Red,Companhia das Quintas
138102,Portugal,"If you want power, here it is. This is a super-rich wine, with dense ripe black fruits. The concentration fits well with the acidity. The downside is a pepper and alcohol burn that needs to blow away.",Quinta do Soque Vinhas Velhas,89,,Douro,,,Portuguese Red,Douro Family Estates
138170,Portugal,"TR stands for Tinta Roriz, the dominant grape in this blended wine (with Touriga Nacional). It is smooth, polished, with a spice and mint character, juicy and fruity. The tannins may be dry, but they in no way inhibit the exuberant fruit.",Vista TR,86,8.0,Beiras,,,Tinta Roriz,Caves Aliança
138172,Portugal,"A bright, tight, citrus-flavored wine, with a great mineral streak over fresh, creamy acidity. There are lovely wafts of fresh apple juice. A delicious wine.",,86,10.0,Vinho Verde,,,Portuguese White,Casa de Vila Verde
138239,Portugal,"A wine that spent 14 years in wood to give the deep gold color, the bitter marmalade flavors that are tightened by old wood. This is unctuous in its texture, but bright in its flavor. Ready to drink.",Colheita,92,53.0,Port,,,Port,Poças
138241,Portugal,"An easy, fresh, slightly sparkling wine with pleasant, soft, lightly sweet fruit flavors. It is clean, a great apéritif for a summer's day.",,83,8.0,Vinho Verde,,,Portuguese White,Caves Aliança
138243,Portugal,"On paper, this is an interesting blend of Aragonez and Cabernet; however, this fruity wine is much simpler than that. There is a spice element that adds some complexity, but the palate concentrates mainly on red fruits and layered acidity. Drink now.",Adegaborba.pt,83,7.0,Alentejo,,,Portuguese Red,Adega Cooperativa de Borba
138262,Portugal,"A soft, simple wine, the tannins set the pace, but the fruit doesn't quite follow. It is relatively light, with some red fruits and good acidity.",Coroa D'ouro Reserva,83,12.0,Douro,,,Portuguese Red,Poças
138269,Portugal,"A full-bodied wine, with acidity and ripe white fruits. It is soft, lightly sweetened and easy to drink.",Periquita,83,,Terras do Sado,,,Portuguese White,José Maria da Fonseca
138271,Portugal,"Very dense tannins dominate big ripe blackberry jam flavors. The wine is hugely rich, but sustains itself by the structure which is dry, dusty tannin-dominated, with just a hint of fruit. To finish, there are juicy, fresh flavors.",Colheita,89,12.0,Douro,,,Portuguese Red,Quinta do Portal
138272,Portugal,"The Olazabal/Ferreira family owns two Douro quintas, this and Vale Meão, high up-river. Vallado is in a cooler, wetter climate, and produces elegant wines, in a modern, smooth style. Based on one of the lesser Port grapes, the Sousão, this is full of black currant fruits and new wood flavors.",Sousão,89,38.0,Douro,,,Portuguese Red,Quinta do Vallado
138437,Portugal,"A fresh, light blend of Alvarinho and Trajadura, this dry wine from the Monção cooperative shows touches of honey, some fresh grapefruit and pear skin flavors. Not available in the U.S.",Danaide Branco,87,,Vinho Verde,,,Portuguese White,Adega de Monção
138456,Portugal,"Spicy, toasty, full-bodied and fruity, this is a wine that is packed with plums, fresh red fruits, and a great burst of ripe acidity. Delicious and very accessible.",Tinto,86,17.0,Dão,,,Portuguese Red,Quinta das Maias
138479,Portugal,"In keeping with the austerity of the Dão landscape, this is a taut, mineral-inspired wine, with acidity that sweeps over the black berry fruit. The tannins give a firm core of dryness, but that acidity freshness keeps everything vivid and lively.",Reserva,86,9.0,Dão,,,Portuguese Red,Caves Aliança
138510,Portugal,"There are big tannins here on this rich, powerful wine, warm and ripe. There is a dry core, giving a dark, youthful herbal character, and the tannins along with final acidity. Although it is ready to drink, it also promises many years of aging.",Director's Choice Vintage,92,60.0,Port,,,Port,Poças
138562,Portugal,"Somewhat lean, this has a tart, grapefruit character that sits awkwardly with the otherwise fresh, green fruit character. Hard-edged.",Terra de Lobos,82,7.0,Ribatejano,,,Portuguese White,Quinta do Casal Branco
138587,Portugal,"The two Ramos-Pinto quintas of Ervamoira and Bons Ares provide contrasting fruit—the hot, dry conditions of Ervamoira and the more temperate climate of Bons Ares. Together, with this coffee and oak flavored wine, built upon ripe fruits, they make an impressive combination of dark, spicy flavors.",Duas Quintas Reserva,89,32.0,Douro,,,Portuguese Red,Ramos-Pinto
138753,Portugal,"A blend of Baga and Merlot, the Baga giving the tight juiciness, the Merlot rounding the wine out. The wine is fresh, fruity, packed with red berries, with an herbal edge and spice from wood.",Quinta do Encontro,86,11.0,Bairrada,,,Portuguese Red,Dão Sul
138800,Portugal,"Initially it seems very dry, but there is freshness as well. The wine has a sweet, jelly core, with soft tannins, well balanced. Raisins and black figs dominate, with the aftertaste bringing a firming of tannins and structure. Powerful and impressive.",Late Bottled Vintage,91,25.0,Port,,,Port,Taylor Fladgate
138802,Portugal,"A sweet, rich opulent wine, very seductive, with soft tannins on a pillow of ripe fruits. There is a jelly character to the texture. The wine is full and generous, with light hints of acidity and spice.",Late Bottled Vintage,91,,Port,,,Port,Wiese & Krohn
138803,Portugal,"With its dense color and sweet fruits, this is wine that works well, with a great rich, soft texture. There is a concentrated juicy and jammy character, with final approachable spice and acidity.",Late Bottled Vintage,91,22.0,Port,,,Port,W. & J. Graham's
138809,Portugal,"On the dry side, typical of Dow's, a wine with jellied fruits kept behind firm, young tannins. The wine has definite acidity, bracketing the tannins and dark fruits. The perfumed aftertaste is fresh, but still keeping that dry core.",Late Bottled Vintage,91,22.0,Port,,,Port,Dow's
138852,Portugal,"The familiar rosé Lancers is all about crushed strawberries with a touch of sugar. There is a light structure, but the attractive light pink color and the fresh fruit all work together. Screwcap.",Lancers Rosé,81,8.0,Table wine,,,Portuguese Red,José Maria da Fonseca
138878,Portugal,"Ramos-Pinto's benchmark wine, a classic in the Douro, made from the two quintas of Ervamoira and Bons Ares, is as good as ever. It is firm but but not powerful, with black fruits, freshened by acidity, leaving a wine that is a touch mineral.",Duas Quintas,88,13.0,Douro,,,Portuguese Red,Ramos-Pinto
138889,Portugal,"From Ferreira's own vineyards in the Douro, this smooth, ripe, wood laden wine is spicy, with blackberry fruits, a shot of dark tannins, and fresh, juicy acidity. Age for another 2–3 years before drinking.",Vinha Grande,88,20.0,Douro,,,Portuguese Red,Casa Ferreirinha
139054,Portugal,"Delicious, almost dry rosé, with spice, sweet strawberries and a texture of bright berry skins. There is some depth here, flavors that go right through the wine, finishing with vivid acidity.",Casa de Lago Rosé,86,8.0,Estremadura,,,Touriga Nacional,DFJ Vinhos
139075,Portugal,"A lively, fresh wine, with crisp green fruits and vivid acidity. There are pineapple and orange zest flavors. This is a fresh, modern white wine, finishing cleanly with a delicious lime juice character.",Chardonnay Arinto,85,10.0,Bairrada,,,Portuguese White,Colinas de São Lourenço
139088,Portugal,"This is definitely old, an acquired taste perhaps, the wine showing high wood acidity, with a tight character. Any fruit has gone, leaving pure acidity and a very mature texture.",40-years old Tawny,91,159.0,Port,,,Port,Poças
139090,Portugal,"This firmly tannic wine shows rich fruit and warm black berry flavors spiced with fig juice and sultanas. It is a solid, chunky effort, needing a few months' bottle age to achieve its full, impressive character.",Late Bottled Vintage,91,,Port,,,Port,Niepoort
139103,Portugal,"Bottled unfiltered (which means there is a sediment in the bottle), this is a fine wine, on the dry side, with firm tannins, fresh acidity and flavors of dried fruits. It has a solid, possibly ageworthy character.",Late Bottled Vintage,91,25.0,Port,,,Port,Fonseca
139109,Portugal,"Delicious sweet raisin and mulled wine fruit, full of herbs and nutmeg spice. This is a ripe wine, but too heavy, showing some austerity, but no sign of tiring.",Late Bottled Vintage,91,35.0,Port,,,Port,Smith Woodhouse
139142,Portugal,"Perfectly mature, this Port's tannins have softened over the past 40-plus years, leaving it lushly textured and displaying rich fig and chocolate flavors. Finishes long, picking up a touch of almond to go with the fig, flavors Symington calls “Dow's hallmarks.” Drink now–2015, longer if you prefer very mature wines.",Vintage,95,467.0,Port,,,Port,Dow's
139152,Portugal,"A powerhouse of a wine that goes from densely rich to massive without a pause. The ripe fruit, the dark, heavy tannins, the black plum and fig flavors, all come from the terroir of this great vineyard.",Vintage,94,62.0,Port,,,Port,Quinta do Vesuvio
139157,Portugal,"In the Fonseca tradition, this is a hugely rich wine, very dense. It is not all weight, with excellently integrated firm tannins and a range of complex flavors, from nuts and berry fruits to full frontal ripeness. There is some dryness to finish.",Quinta do Panascal Vintage,94,49.0,Port,,,Port,Fonseca
139160,Portugal,"Mouthfilling and round, without any sharp edges, but this wine remains extremely firm and dense, with several decades of life ahead of it. Dried fig, chocolate and black licorice flavors only hint at what lies ahead.",Vintage,94,94.0,Port,,,Port,Dow's
139187,Portugal,"A huge wine, full of soft fruit. The layers of tannins sit gently on the plum and cassis fruits, lifted by acidity. If it wasn't 15.5%, this would be impressive, but the high alcohol makes the wine very Port-like, giving an extra layer of pepper from the alcohol.",,88,20.0,Douro,,,Touriga Nacional,Quinta do Portal
139372,Portugal,"Delicious citrus and grape juice aromas, with a vivid, lively dry style that explodes with white fruit and lime flavors. The wine is a great apéritif, or with shellfish.",Famega White,85,8.0,Vinho Verde,,,Portuguese White,Caves da Cerca
139374,Portugal,"A blend of Pinot Noir and Touriga Nacional, crisply flavored with raspberries and fresh acidity. A dry rosé, which finishes with a bright lift.",Rosé,85,8.0,Bairrada,,,Portuguese Red,Colinas de São Lourenço
139403,Portugal,"Firm, concentrated fruit and dusty tannins. The wine has acidity, freshness and attractive berry and fresh fruit flavors. Fine, vivid acidity completes a harmonious wine.",Late Bottled Vintage,90,18.0,Port,,,Port,Cálem
139405,Portugal,"Initially the tannins dominate, but then ripe, sweet jelly and juicy fruit shows through, giving the wine its main character. There is some firm tannin, but the wine enjoys generous sweetness.",Late Bottled Vintage,90,25.0,Port,,,Port,Taylor Fladgate
139443,Portugal,"As ever, Vesuvio is packed with its generous, opulent ripe fruit, showing richness, dense flavors, layers of jam and sweetness with a hint of caramel flavors. This is a Port for indulgence, ripe, rich and packed with flavor.",,93,66.0,Port,,,Port,Quinta do Vesuvio
139448,Portugal,"A powerhouse, but one that shows a certain degree of lushness to its robust blackberry and mint flavors. Finishes long and minerally, bolstered by slightly drying tannins. Should be more approachable by 2015 and last for three decades beyond that.",Vintage,93,83.0,Port,,,Port,Dow's
139458,Portugal,"A finely structured, impressively elegant wine, packed with dark fruit skin flavors, heavy with tannins and delicious perfumed fruit. While it is rich, it is also dry, suggesting excellent aging potential.",Vintage,93,50.0,Port,,,Port,Quinta de la Rosa
139469,Portugal,"Dense, dusty, structured, tannic, dry wine, that promises aging potential. It is definitely young, dark with plum skin fruits, power and richness, that go along with excellent acidity.",Vintage,92,70.0,Port,,,Port,Quinta de Ventozelo
139474,Portugal,"A hugely rich wine, packed with dried fruit flavors and spice from aging in American oak. This is a dense blend of Aragonez, Trincadeira and Cabernet Sauvignon, merging well together, the Cabernet giving structure, the other grapes the rich, smooth texture and black fruits.",Alabastro Reserva,88,14.0,Alentejano,,,Portuguese Red,Caves Aliança
139650,Portugal,"This is cool-climate Chardonnay, with its acidity, fresh yellow fruits, and a tight apple skin structure. It seems to lack depth and weight.",Quinta do Valdoeiro,85,,Bairrada,,,Chardonnay,Messias
139661,Portugal,"Importer Broadbent Selections selects this bright, lightly off-dry Vinho Verde, with its characteristic prickle on the tongue. It is fresh, crisp, citric and attractively green fruited.",,85,,Vinho Verde,,,Portuguese White,Broadbent
139664,Portugal,"An exotic blend including Pinot Noir and Merlot along with Portuguese varieties, taking its name from two local villages with saints' names. It has acidity and an awkward bitter edge, with tough black fruits. Maybe it needs time for the wine to soften and meld with the tight acidity.",Entre II Santos,85,9.0,Bairrada,,,Portuguese Red,Campolargo
139666,Portugal,"Produced from Touriga Nacional, the main red variety in Dão, this wine is lean, mineral, with austere tannins that need time to soften. It has a core of dry black fruit skins that sit with the black berry flavors and a chalky texture. Definitely a food wine.",Reserva,85,,Dão,,,Touriga Nacional,Cardeal
139675,Portugal,"The perfect summer apéritif, this light, fresh, crisp wine tastes just drier than previous vintages, allowing the apple and lemon fruits to shine even more. It has a tight, taut aftertaste, leaving the mouth clean and refreshed. Screwcap.",Twin Vines,85,9.0,Vinho Verde,,,Portuguese White,José Maria da Fonseca
139678,Portugal,"Creamy, green plum- and wood-flavored Chardonnay, clean, somewhat anonymous. Hints of citrus and acidity help keep the wine fresh, giving a final, easy crisp finish.",Grand'Arte Chardonnay,85,13.0,Estremadura,,,Chardonnay,DFJ Vinhos
139683,Portugal,"A solid, chunky wine, its tannins giving a tight edge of dryness. Acidity and really juicy fruit make the wine accessible, with great dried raisins coming through strongly and deliciously.",Late Bottled Vintage,90,25.0,Port,,,Port,Quinta do Noval
139684,Portugal,"Densely tannic wine, certainly not ready to drink, with dusty tannins over ripe fruit, powered by a dry core of minerality. The wine is solid, with structure first and rich fruit after.",Late Bottled Vintage,90,15.0,Port,,,Port,Vista Alegre
139698,Portugal,"A full-bodied wine, showing the richness and super-ripe grapes of 2003. It is soft, with dusty tannins showing through the ripe damsons and almost jammy character. It's all well in balance.",Late Bottled Vintage,90,26.0,Port,,,Port,Poças
139741,Portugal,"Approachable now, but capable of further positive evolution, the 1980 is lush and supple, with abundant chocolate and dried-spice flavors and a long, warming finish. Drink now–2025.",Vintage,92,90.0,Port,,,Port,Dow's
139753,Portugal,"Meaty, bacon aromas on this still-young vintage. Its tannins are great, a dry style of wine, densely packed over deep layers of black fruits. The acidity and finely perfumed fruit are coming together well. This should age well – all the elements are there.",Vintage,92,,Port,,,Port,Poças
139754,Portugal,"A rounded, ripe, sweet wine, touched with caramel and dry figs. There's generous, rich fruit, and a feeling of warmth from spice and dark plums. Ripe, leavened with acidity for aging.",Vintage,92,80.0,Port,,,Port,Quinta do Crasto
139755,Portugal,"Vineyards don't get more remote than Ervamoira, in the heart of the Côa national park of prehistoric wall drawings. It's dry here, and that's evident from the dusty tannins, firm dark black fruits, and considerable aging potential.",Quinta da Ervamoira,92,75.0,Port,,,Port,Ramos-Pinto
